"magnitude","deph","region","datetime","latitude","longitude"
"2.5","22.60","Puerto Rico region","Friday, May 14, 2010 02:26:07 UTC","17.6560","-65.8679"
"3.0","22.00","Puerto Rico region","Thursday, May 13, 2010 10:47:14 UTC","19.2639","-67.1829"
"2.7","14.30","Puerto Rico region","Thursday, May 13, 2010 06:17:20 UTC","19.1289","-66.9110"
"2.0","11.60","Puerto Rico region","Thursday, May 13, 2010 03:54:48 UTC","17.8579","-66.7750"
"2.8","30.20","Puerto Rico region","Wednesday, May 12, 2010 06:34:37 UTC","19.1970","-66.4830"
"3.0","30.70","Puerto Rico region","Wednesday, May 12, 2010 04:46:54 UTC","19.1070","-66.4889"
"2.7","6.00","Puerto Rico region","Wednesday, May 12, 2010 03:39:17 UTC","19.1030","-66.9300"
"2.6","31.30","Puerto Rico region","Tuesday, May 11, 2010 19:54:28 UTC","19.1709","-66.4079"
"3.1","86.30","Puerto Rico region","Tuesday, May 11, 2010 01:28:13 UTC","18.5569","-67.7080"
"2.5","31.10","Puerto Rico region","Tuesday, May 11, 2010 01:27:01 UTC","19.1900","-66.4589"
"3.2","18.00","Puerto Rico region","Monday, May 10, 2010 23:20:55 UTC","19.2040","-66.5230"
"4.0","19.00","Puerto Rico region","Monday, May 10, 2010 22:55:02 UTC","19.1599","-66.4420"
"2.9","30.30","Puerto Rico region","Monday, May 10, 2010 16:32:20 UTC","19.0610","-66.2480"
"2.9","11.00","Puerto Rico region","Monday, May 10, 2010 08:01:18 UTC","19.3090","-65.7279"
"2.5","16.20","Puerto Rico region","Sunday, May  9, 2010 18:56:26 UTC","19.1760","-67.1689"
"2.1","38.80","Puerto Rico region","Sunday, May  9, 2010 14:22:56 UTC","17.7150","-65.9889"
"2.9","28.70","Puerto Rico region","Sunday, May  9, 2010 08:37:48 UTC","17.3700","-67.7020"
"3.1","146.10","Puerto Rico region","Sunday, May  9, 2010 05:22:34 UTC","18.5809","-65.8190"
"3.0","70.80","Dominican Republic region","Thursday, May 13, 2010 14:54:31 UTC","17.9589","-68.5589"
"2.4","28.50","Dominican Republic region","Tuesday, May 11, 2010 22:38:12 UTC","19.1730","-67.7890"
"4.8","35.00","offshore Maule, Chile","Thursday, May 13, 2010 03:56:08 UTC","-35.1133","-72.6927"
"3.1","78.50","Alaska Peninsula","Wednesday, May 12, 2010 13:27:05 UTC","57.1508","-156.2020"
"1.1","2.70","Alaska Peninsula","Wednesday, May 12, 2010 10:35:47 UTC","58.2461","-155.1667"
"2.4","95.40","Alaska Peninsula","Monday, May 10, 2010 07:57:33 UTC","57.6185","-155.7311"
"2.1","43.70","Alaska Peninsula","Sunday, May  9, 2010 20:01:18 UTC","54.7130","-160.1929"
"3.0","3.30","Alaska Peninsula","Sunday, May  9, 2010 07:55:25 UTC","55.4812","-161.4639"
"1.3","9.90","Alaska Peninsula","Saturday, May  8, 2010 21:05:07 UTC","58.5014","-154.3787"
"2.0","86.60","Alaska Peninsula","Saturday, May  8, 2010 07:50:06 UTC","57.7219","-155.6804"
"1.1","10.00","Alaska Peninsula","Saturday, May  8, 2010 02:19:16 UTC","58.3734","-156.1316"
"2.8","103.00","Alaska Peninsula","Friday, May  7, 2010 11:01:51 UTC","55.8327","-160.5127"
"4.6","41.10","Izu Islands, Japan region","Wednesday, May 12, 2010 18:55:32 UTC","32.7542","141.1923"
"2.5","6.50","Southern Yukon Territory, Canada","Thursday, May 13, 2010 01:38:22 UTC","60.1122","-140.8974"
"3.0","21.90","Southern Yukon Territory, Canada","Tuesday, May 11, 2010 03:31:49 UTC","64.5940","-134.4443"
"1.9","0.00","Southern Yukon Territory, Canada","Monday, May 10, 2010 09:24:57 UTC","60.1264","-139.3892"
"1.4","4.60","Southern Yukon Territory, Canada","Monday, May 10, 2010 02:27:21 UTC","60.1365","-140.8984"
"1.1","8.10","Southern Yukon Territory, Canada","Sunday, May  9, 2010 22:00:59 UTC","61.1233","-140.1010"
"1.2","5.00","Southern Yukon Territory, Canada","Saturday, May  8, 2010 18:28:54 UTC","60.5542","-139.0206"
"2.3","16.90","Kenai Peninsula, Alaska","Thursday, May 13, 2010 14:24:44 UTC","60.8023","-150.2292"
"2.2","52.90","Kenai Peninsula, Alaska","Thursday, May 13, 2010 09:57:30 UTC","60.0026","-151.4937"
"2.1","19.20","Kenai Peninsula, Alaska","Thursday, May 13, 2010 04:46:35 UTC","60.7031","-149.2126"
"1.8","18.40","Kenai Peninsula, Alaska","Thursday, May 13, 2010 02:29:48 UTC","60.9299","-150.9986"
"2.0","34.80","Kenai Peninsula, Alaska","Tuesday, May 11, 2010 10:21:32 UTC","60.9884","-149.7918"
"2.1","4.30","Kenai Peninsula, Alaska","Tuesday, May 11, 2010 01:33:56 UTC","59.4035","-150.9081"
"1.4","76.40","Kenai Peninsula, Alaska","Monday, May 10, 2010 09:08:03 UTC","60.7424","-151.7653"
"3.1","44.30","Kenai Peninsula, Alaska","Monday, May 10, 2010 07:44:55 UTC","60.2073","-150.4839"
"1.2","61.90","Kenai Peninsula, Alaska","Monday, May 10, 2010 02:39:26 UTC","60.8103","-151.1521"
"2.0","50.70","Kenai Peninsula, Alaska","Sunday, May  9, 2010 19:24:07 UTC","60.7807","-150.7125"
"1.5","46.30","Kenai Peninsula, Alaska","Sunday, May  9, 2010 10:57:45 UTC","60.5984","-151.1734"
"1.6","79.90","Kenai Peninsula, Alaska","Sunday, May  9, 2010 07:44:17 UTC","60.8293","-151.9613"
"1.5","66.00","Kenai Peninsula, Alaska","Saturday, May  8, 2010 22:20:09 UTC","59.9161","-151.8365"
"1.4","43.00","Kenai Peninsula, Alaska","Saturday, May  8, 2010 20:33:53 UTC","60.8474","-150.2352"
"1.2","70.10","Kenai Peninsula, Alaska","Saturday, May  8, 2010 18:13:18 UTC","60.1328","-151.1480"
"2.2","74.80","Kenai Peninsula, Alaska","Saturday, May  8, 2010 16:27:04 UTC","60.6109","-151.8269"
"1.8","43.20","Kenai Peninsula, Alaska","Saturday, May  8, 2010 15:05:47 UTC","60.3988","-150.9260"
"1.1","53.10","Kenai Peninsula, Alaska","Saturday, May  8, 2010 07:01:42 UTC","59.8127","-151.8765"
"2.1","62.70","Kenai Peninsula, Alaska","Saturday, May  8, 2010 05:40:50 UTC","60.2370","-150.9590"
"1.1","30.70","Kenai Peninsula, Alaska","Saturday, May  8, 2010 04:28:24 UTC","60.8466","-149.7824"
"2.0","73.70","Kenai Peninsula, Alaska","Friday, May  7, 2010 14:59:52 UTC","59.9329","-151.5293"
"1.4","7.00","Kenai Peninsula, Alaska","Friday, May  7, 2010 13:28:36 UTC","60.2168","-151.2861"
"1.9","65.00","Kenai Peninsula, Alaska","Friday, May  7, 2010 09:05:46 UTC","60.7820","-151.5858"
"2.7","9.00","offshore Northern California","Thursday, May 13, 2010 22:07:36 UTC","40.6322","-124.6930"
"1.7","5.60","offshore Northern California","Monday, May 10, 2010 01:22:56 UTC","40.6457","-124.4395"
"1.5","13.10","offshore Northern California","Sunday, May  9, 2010 03:46:14 UTC","40.2983","-124.5245"
"4.6","22.80","northern Alaska","Thursday, May 13, 2010 18:30:53 UTC","65.2264","-167.0955"
"1.7","4.80","northern Alaska","Wednesday, May 12, 2010 14:23:00 UTC","66.3621","-149.7521"
"1.0","7.20","northern Alaska","Wednesday, May 12, 2010 10:16:49 UTC","65.9444","-150.4648"
"1.8","0.50","northern Alaska","Wednesday, May 12, 2010 04:02:27 UTC","66.3512","-154.6443"
"1.8","18.80","northern Alaska","Tuesday, May 11, 2010 06:25:38 UTC","65.9607","-148.9397"
"1.2","19.60","northern Alaska","Tuesday, May 11, 2010 03:08:41 UTC","66.0796","-148.7331"
"1.3","0.00","northern Alaska","Monday, May 10, 2010 23:04:44 UTC","65.1354","-147.1276"
"1.1","4.10","northern Alaska","Monday, May 10, 2010 13:35:51 UTC","65.9871","-147.6921"
"2.2","18.80","northern Alaska","Monday, May 10, 2010 08:08:32 UTC","66.2462","-146.5845"
"1.2","9.30","northern Alaska","Monday, May 10, 2010 00:50:46 UTC","65.9200","-150.4348"
"1.0","4.00","northern Alaska","Monday, May 10, 2010 00:11:51 UTC","66.3581","-149.8479"
"1.7","8.20","northern Alaska","Sunday, May  9, 2010 03:33:30 UTC","67.1677","-146.5165"
"1.7","24.40","northern Alaska","Sunday, May  9, 2010 03:17:58 UTC","66.8959","-147.1945"
"1.5","11.70","northern Alaska","Sunday, May  9, 2010 03:17:14 UTC","66.8761","-147.2785"
"1.5","9.70","northern Alaska","Saturday, May  8, 2010 17:01:31 UTC","65.1836","-148.7723"
"2.3","20.00","northern Alaska","Saturday, May  8, 2010 07:46:17 UTC","68.0830","-164.4592"
"2.6","24.30","Andreanof Islands, Aleutian Islands, Alaska","Wednesday, May 12, 2010 20:00:18 UTC","51.3968","-176.0674"
"2.6","25.00","Andreanof Islands, Aleutian Islands, Alaska","Wednesday, May 12, 2010 17:17:59 UTC","50.5181","-173.8727"
"2.9","182.80","Andreanof Islands, Aleutian Islands, Alaska","Wednesday, May 12, 2010 16:47:36 UTC","52.5481","-174.4805"
"1.9","60.30","Andreanof Islands, Aleutian Islands, Alaska","Wednesday, May 12, 2010 14:04:04 UTC","51.6243","-177.5115"
"1.6","7.20","Andreanof Islands, Aleutian Islands, Alaska","Wednesday, May 12, 2010 12:01:43 UTC","51.9444","-177.6076"
"3.0","77.40","Andreanof Islands, Aleutian Islands, Alaska","Wednesday, May 12, 2010 10:22:04 UTC","51.8984","-173.5250"
"2.0","49.40","Andreanof Islands, Aleutian Islands, Alaska","Wednesday, May 12, 2010 03:38:03 UTC","51.7211","-175.8464"
"2.3","74.00","Andreanof Islands, Aleutian Islands, Alaska","Wednesday, May 12, 2010 03:34:39 UTC","51.8760","-177.3675"
"2.5","150.00","Andreanof Islands, Aleutian Islands, Alaska","Wednesday, May 12, 2010 02:31:53 UTC","52.6942","-174.5621"
"1.7","51.80","Andreanof Islands, Aleutian Islands, Alaska","Tuesday, May 11, 2010 23:06:48 UTC","51.6591","-177.3587"
"2.3","66.10","Andreanof Islands, Aleutian Islands, Alaska","Tuesday, May 11, 2010 16:50:19 UTC","51.7211","-176.8512"
"4.1","45.20","Andreanof Islands, Aleutian Islands, Alaska","Tuesday, May 11, 2010 11:26:53 UTC","51.6479","-175.8806"
"2.0","26.10","Andreanof Islands, Aleutian Islands, Alaska","Tuesday, May 11, 2010 07:35:50 UTC","51.7414","-173.5107"
"1.7","39.00","Andreanof Islands, Aleutian Islands, Alaska","Tuesday, May 11, 2010 03:50:04 UTC","51.5599","-176.6109"
"1.7","45.30","Andreanof Islands, Aleutian Islands, Alaska","Tuesday, May 11, 2010 02:43:59 UTC","51.7759","-175.1257"
"2.2","65.60","Andreanof Islands, Aleutian Islands, Alaska","Tuesday, May 11, 2010 02:09:22 UTC","51.6351","-177.8699"
"2.0","31.00","Andreanof Islands, Aleutian Islands, Alaska","Tuesday, May 11, 2010 01:24:45 UTC","51.5572","-177.6236"
"2.3","61.50","Andreanof Islands, Aleutian Islands, Alaska","Monday, May 10, 2010 22:43:20 UTC","51.5592","-178.9909"
"2.0","41.40","Andreanof Islands, Aleutian Islands, Alaska","Monday, May 10, 2010 21:28:41 UTC","51.5353","-177.6564"
"2.5","194.30","Andreanof Islands, Aleutian Islands, Alaska","Monday, May 10, 2010 20:10:11 UTC","51.9741","-178.4664"
"2.7","78.00","Andreanof Islands, Aleutian Islands, Alaska","Monday, May 10, 2010 14:21:35 UTC","52.1206","-175.4781"
"2.3","61.70","Andreanof Islands, Aleutian Islands, Alaska","Monday, May 10, 2010 11:30:51 UTC","51.3939","-178.7990"
"2.1","41.70","Andreanof Islands, Aleutian Islands, Alaska","Sunday, May  9, 2010 23:52:49 UTC","51.6641","-175.9080"
"2.8","31.40","Andreanof Islands, Aleutian Islands, Alaska","Sunday, May  9, 2010 21:51:53 UTC","51.1614","-178.8762"
"2.6","48.30","Andreanof Islands, Aleutian Islands, Alaska","Sunday, May  9, 2010 11:56:31 UTC","51.5174","-176.7497"
"2.1","92.10","Andreanof Islands, Aleutian Islands, Alaska","Sunday, May  9, 2010 03:19:57 UTC","52.1302","-175.7714"
"2.2","40.60","Andreanof Islands, Aleutian Islands, Alaska","Sunday, May  9, 2010 03:07:45 UTC","51.4757","-178.7810"
"2.2","25.70","Andreanof Islands, Aleutian Islands, Alaska","Sunday, May  9, 2010 01:12:51 UTC","51.3749","-176.7149"
"2.9","156.70","Andreanof Islands, Aleutian Islands, Alaska","Saturday, May  8, 2010 22:18:23 UTC","52.2210","-175.7321"
"2.5","47.80","Andreanof Islands, Aleutian Islands, Alaska","Saturday, May  8, 2010 14:23:55 UTC","51.2894","-178.4460"
"1.7","19.90","Andreanof Islands, Aleutian Islands, Alaska","Saturday, May  8, 2010 12:37:25 UTC","51.7135","-174.9254"
"2.6","10.00","Andreanof Islands, Aleutian Islands, Alaska","Saturday, May  8, 2010 10:56:44 UTC","51.3149","-174.1969"
"1.9","98.00","Andreanof Islands, Aleutian Islands, Alaska","Saturday, May  8, 2010 04:44:40 UTC","52.2800","-175.5732"
"2.2","92.50","Andreanof Islands, Aleutian Islands, Alaska","Saturday, May  8, 2010 03:11:23 UTC","52.0913","-177.1551"
"1.2","33.10","Andreanof Islands, Aleutian Islands, Alaska","Saturday, May  8, 2010 02:32:27 UTC","51.8444","-175.7667"
"2.1","77.60","Andreanof Islands, Aleutian Islands, Alaska","Friday, May  7, 2010 07:03:36 UTC","52.0304","-175.5089"
"1.1","0.00","San Francisco Bay area, California","Thursday, May 13, 2010 19:30:58 UTC","37.9865","-122.4610"
"1.6","0.00","San Francisco Bay area, California","Wednesday, May 12, 2010 18:45:08 UTC","38.1077","-122.1658"
"1.5","10.40","San Francisco Bay area, California","Wednesday, May 12, 2010 03:05:48 UTC","37.9458","-122.1035"
"2.3","9.70","San Francisco Bay area, California","Tuesday, May 11, 2010 19:10:22 UTC","37.4310","-121.7740"
"1.8","8.50","San Francisco Bay area, California","Tuesday, May 11, 2010 17:53:59 UTC","37.5977","-121.9882"
"1.7","9.00","San Francisco Bay area, California","Tuesday, May 11, 2010 06:44:08 UTC","37.3682","-121.7255"
"2.2","13.60","San Francisco Bay area, California","Tuesday, May 11, 2010 04:01:41 UTC","37.8447","-121.7775"
"1.2","7.30","San Francisco Bay area, California","Monday, May 10, 2010 21:48:57 UTC","37.7938","-121.9300"
"1.3","6.10","San Francisco Bay area, California","Sunday, May  9, 2010 21:42:22 UTC","37.4770","-121.8022"
"1.3","0.00","San Francisco Bay area, California","Friday, May  7, 2010 19:21:07 UTC","37.9148","-121.9590"
"5.1","35.00","South Sandwich Islands region","Sunday, May  9, 2010 18:44:50 UTC","-55.8546","-27.4424"
"1.1","27.50","Strait of Juan de Fuca, Washington","Saturday, May  8, 2010 19:48:07 UTC","48.2675","-122.9105"
"4.8","70.20","Nicobar Islands, India region","Friday, May  7, 2010 17:58:36 UTC","9.3842","93.0307"
"1.5","10.70","Long Valley area, California","Wednesday, May 12, 2010 04:12:39 UTC","37.6252","-118.7550"
"1.2","5.60","Long Valley area, California","Monday, May 10, 2010 10:11:33 UTC","37.6577","-118.9052"
"1.4","7.30","Long Valley area, California","Friday, May  7, 2010 09:29:55 UTC","37.6440","-118.9547"
"4.7","435.60","Fiji region","Wednesday, May 12, 2010 21:59:00 UTC","-20.1278","-177.9584"
"4.1","530.20","Fiji region","Monday, May 10, 2010 15:01:43 UTC","-17.9188","-178.5040"
"4.6","569.40","south of the Fiji Islands","Monday, May 10, 2010 07:03:52 UTC","-22.2172","-179.5233"
"4.3","524.40","south of the Fiji Islands","Friday, May  7, 2010 17:08:57 UTC","-23.9781","-179.9769"
"4.4","512.30","south of the Fiji Islands","Friday, May  7, 2010 12:35:19 UTC","-24.3849","179.8043"
"1.6","0.00","Southeastern Alaska","Monday, May 10, 2010 06:45:55 UTC","59.9877","-139.4907"
"1.7","0.00","Southeastern Alaska","Sunday, May  9, 2010 09:02:20 UTC","59.9670","-139.5624"
"2.2","17.70","Southeastern Alaska","Saturday, May  8, 2010 09:54:40 UTC","58.5915","-137.4192"
"2.7","10.00","northern Yukon Territory, Canada","Sunday, May  9, 2010 07:07:12 UTC","66.3823","-135.5575"
"1.7","3.50","offshore Central California","Saturday, May  8, 2010 12:34:45 UTC","35.8095","-121.3695"
"2.0","67.00","Kodiak Island region, Alaska","Wednesday, May 12, 2010 15:26:36 UTC","58.2993","-153.3387"
"1.7","78.80","Kodiak Island region, Alaska","Wednesday, May 12, 2010 02:17:15 UTC","58.3165","-153.8238"
"1.8","60.30","Kodiak Island region, Alaska","Tuesday, May 11, 2010 11:58:19 UTC","58.1559","-153.5198"
"2.4","12.20","Kodiak Island region, Alaska","Monday, May 10, 2010 16:41:12 UTC","56.8091","-154.7319"
"2.9","17.60","Kodiak Island region, Alaska","Monday, May 10, 2010 06:58:01 UTC","56.1929","-153.2603"
"1.5","35.10","Kodiak Island region, Alaska","Sunday, May  9, 2010 12:55:47 UTC","57.7087","-152.8241"
"3.7","64.20","Kodiak Island region, Alaska","Saturday, May  8, 2010 03:43:12 UTC","57.6215","-154.7741"
"1.6","64.10","Kodiak Island region, Alaska","Friday, May  7, 2010 23:55:45 UTC","57.9139","-154.1721"
"2.2","2.90","Kodiak Island region, Alaska","Friday, May  7, 2010 16:34:06 UTC","57.0148","-154.7508"
"1.6","69.10","Kodiak Island region, Alaska","Friday, May  7, 2010 06:59:27 UTC","58.8449","-152.9142"
"2.7","83.80","Rat Islands, Aleutian Islands, Alaska","Wednesday, May 12, 2010 19:24:47 UTC","51.6209","179.1438"
"2.6","3.20","Rat Islands, Aleutian Islands, Alaska","Wednesday, May 12, 2010 17:18:39 UTC","51.0580","179.7175"
"2.3","2.40","Rat Islands, Aleutian Islands, Alaska","Wednesday, May 12, 2010 16:37:01 UTC","51.0308","179.7042"
"2.5","69.70","Rat Islands, Aleutian Islands, Alaska","Wednesday, May 12, 2010 11:17:05 UTC","51.5517","179.4098"
"2.0","18.90","Rat Islands, Aleutian Islands, Alaska","Tuesday, May 11, 2010 21:35:27 UTC","51.7350","179.9453"
"3.2","61.60","Rat Islands, Aleutian Islands, Alaska","Tuesday, May 11, 2010 16:10:23 UTC","51.7464","176.7613"
"2.6","170.50","Rat Islands, Aleutian Islands, Alaska","Tuesday, May 11, 2010 13:30:23 UTC","51.9770","179.1552"
"2.6","68.30","Rat Islands, Aleutian Islands, Alaska","Monday, May 10, 2010 14:09:09 UTC","51.6635","178.8687"
"3.0","32.70","Rat Islands, Aleutian Islands, Alaska","Monday, May 10, 2010 06:59:11 UTC","51.7356","176.4531"
"2.5","6.40","Rat Islands, Aleutian Islands, Alaska","Saturday, May  8, 2010 16:05:04 UTC","51.2816","178.7948"
"1.2","17.40","Seattle-Tacoma urban area, Washington","Wednesday, May 12, 2010 11:31:30 UTC","47.7268","-122.1900"
"2.2","10.00","Fox Islands, Aleutian Islands, Alaska","Tuesday, May 11, 2010 06:11:58 UTC","52.4840","-166.8255"
"2.9","26.10","Fox Islands, Aleutian Islands, Alaska","Monday, May 10, 2010 11:38:37 UTC","52.7986","-167.0454"
"2.2","43.90","Fox Islands, Aleutian Islands, Alaska","Sunday, May  9, 2010 16:57:30 UTC","52.5230","-168.9980"
"1.9","37.50","Fox Islands, Aleutian Islands, Alaska","Sunday, May  9, 2010 15:58:17 UTC","52.7106","-168.5695"
"2.5","46.50","Fox Islands, Aleutian Islands, Alaska","Sunday, May  9, 2010 02:53:00 UTC","53.1521","-167.2592"
"1.4","21.60","Fox Islands, Aleutian Islands, Alaska","Saturday, May  8, 2010 22:59:26 UTC","53.5629","-167.5870"
"1.4","13.20","Fox Islands, Aleutian Islands, Alaska","Saturday, May  8, 2010 09:29:09 UTC","53.5993","-167.5657"
"2.1","48.80","Fox Islands, Aleutian Islands, Alaska","Saturday, May  8, 2010 06:56:34 UTC","52.9417","-167.5709"
"2.1","12.40","Fox Islands, Aleutian Islands, Alaska","Saturday, May  8, 2010 05:28:55 UTC","52.5009","-166.9732"
"2.5","37.70","Fox Islands, Aleutian Islands, Alaska","Saturday, May  8, 2010 03:05:10 UTC","52.4723","-169.7034"
"3.0","76.70","Fox Islands, Aleutian Islands, Alaska","Friday, May  7, 2010 21:27:14 UTC","53.0218","-169.0874"
"3.0","22.50","Fox Islands, Aleutian Islands, Alaska","Friday, May  7, 2010 20:53:37 UTC","53.6250","-165.2682"
"2.6","25.70","Fox Islands, Aleutian Islands, Alaska","Friday, May  7, 2010 08:34:27 UTC","52.3370","-169.3121"
"2.7","25.50","south of Alaska","Wednesday, May 12, 2010 07:33:56 UTC","52.6767","-163.5334"
"2.7","10.00","south of Alaska","Tuesday, May 11, 2010 08:38:18 UTC","52.7261","-163.9615"
"2.4","15.00","south of Alaska","Monday, May 10, 2010 14:41:57 UTC","55.4405","-154.4353"
"2.4","10.00","south of Alaska","Saturday, May  8, 2010 05:14:38 UTC","52.6165","-164.0695"
"2.5","0.20","Yellowstone National Park, Wyoming","Tuesday, May 11, 2010 15:31:33 UTC","44.5922","-110.5875"
"1.4","16.40","Yellowstone National Park, Wyoming","Tuesday, May 11, 2010 13:25:47 UTC","44.6875","-110.0515"
"4.9","52.60","Unimak Island region, Alaska","Thursday, May 13, 2010 15:11:54 UTC","54.0124","-163.3683"
"2.4","29.80","Unimak Island region, Alaska","Wednesday, May 12, 2010 11:22:05 UTC","53.4631","-163.4754"
"3.0","18.50","Unimak Island region, Alaska","Wednesday, May 12, 2010 02:40:08 UTC","53.4515","-163.3638"
"2.3","26.30","Unimak Island region, Alaska","Tuesday, May 11, 2010 18:54:21 UTC","53.2359","-164.6450"
"2.7","26.20","Unimak Island region, Alaska","Monday, May 10, 2010 15:02:56 UTC","53.7631","-163.5820"
"1.6","15.20","Unimak Island region, Alaska","Monday, May 10, 2010 09:19:52 UTC","54.6563","-163.5933"
"2.0","26.30","Unimak Island region, Alaska","Monday, May 10, 2010 08:27:03 UTC","53.6225","-164.3737"
"3.2","34.50","Unimak Island region, Alaska","Friday, May  7, 2010 18:40:07 UTC","53.1579","-164.5175"
"2.2","25.90","Unimak Island region, Alaska","Friday, May  7, 2010 15:47:16 UTC","53.1717","-164.5237"
"5.1","46.70","Santa Cruz Islands","Monday, May 10, 2010 13:05:24 UTC","-12.0955","166.2065"
"4.9","29.50","Santa Cruz Islands","Saturday, May  8, 2010 09:23:09 UTC","-12.8747","166.5100"
"4.5","37.30","Kepulauan Babar, Indonesia","Sunday, May  9, 2010 04:58:16 UTC","-8.2798","129.0532"
"4.8","25.20","offshore Bio-Bio, Chile","Saturday, May  8, 2010 21:52:51 UTC","-36.0531","-73.4094"
"5.1","62.90","Kuril Islands","Saturday, May  8, 2010 20:03:22 UTC","45.3820","150.0581"
"4.6","35.00","Andaman Islands, India region","Friday, May  7, 2010 09:23:53 UTC","13.6267","92.6258"
"4.6","188.90","Hindu Kush region, Afghanistan","Thursday, May 13, 2010 12:54:55 UTC","36.7732","71.4731"
"4.9","159.50","Hindu Kush region, Afghanistan","Tuesday, May 11, 2010 06:31:37 UTC","36.5603","71.0748"
"4.6","169.90","eastern New Guinea region, Papua New Guinea","Friday, May  7, 2010 14:45:34 UTC","-5.5208","147.2878"
"4.9","44.20","Kyrgyzstan","Tuesday, May 11, 2010 22:58:35 UTC","41.4025","71.9075"
"4.6","83.80","northern Sumatra, Indonesia","Tuesday, May 11, 2010 13:28:34 UTC","4.4987","95.1706"
"7.2","45.00","northern Sumatra, Indonesia","Sunday, May  9, 2010 05:59:42 UTC","3.7470","96.0128"
"4.6","230.30","Tonga","Saturday, May  8, 2010 17:42:40 UTC","-18.2633","-175.4260"
"4.9","237.70","Tonga","Saturday, May  8, 2010 14:46:48 UTC","-18.0212","-175.1063"
"4.1","10.00","off the coast of Oregon","Friday, May 14, 2010 01:01:19 UTC","42.3392","-126.1749"
"5.1","9.70","off the coast of Oregon","Thursday, May 13, 2010 05:35:11 UTC","42.1819","-126.4749"
"4.4","10.00","off the coast of Oregon","Friday, May  7, 2010 20:02:19 UTC","44.4963","-129.4182"
"3.9","10.00","off the coast of Oregon","Friday, May  7, 2010 19:15:59 UTC","44.5273","-130.6587"
"4.3","10.00","off the coast of Oregon","Friday, May  7, 2010 19:03:31 UTC","44.5361","-129.5571"
"4.1","10.00","off the coast of Oregon","Friday, May  7, 2010 18:55:09 UTC","44.4813","-129.4376"
"4.2","10.00","off the coast of Oregon","Friday, May  7, 2010 18:51:00 UTC","44.4903","-129.5568"
"3.9","10.00","off the coast of Oregon","Friday, May  7, 2010 18:48:37 UTC","44.4578","-129.1068"
"4.5","10.00","off the coast of Oregon","Friday, May  7, 2010 18:43:08 UTC","44.4558","-129.4097"
"4.4","10.00","off the coast of Oregon","Friday, May  7, 2010 18:41:55 UTC","44.4067","-129.4559"
"5.1","10.00","off the coast of Oregon","Friday, May  7, 2010 17:46:14 UTC","44.3687","-129.4411"
"5.0","35.00","Bio-Bio, Chile","Sunday, May  9, 2010 10:45:00 UTC","-37.4392","-73.5432"
"4.3","95.10","Oaxaca, Mexico","Thursday, May 13, 2010 08:24:45 UTC","16.8461","-94.5056"
"4.9","24.80","Babuyan Islands region, Philippines","Monday, May 10, 2010 18:56:33 UTC","19.0504","121.1803"
"2.9","92.60","Mona Passage, Dominican Republic","Wednesday, May 12, 2010 09:20:10 UTC","18.5200","-68.1129"
"2.9","135.30","Mona Passage, Dominican Republic","Tuesday, May 11, 2010 14:16:42 UTC","18.1289","-68.3499"
"3.6","75.20","Mona Passage, Dominican Republic","Tuesday, May 11, 2010 00:13:13 UTC","18.1919","-68.1279"
"2.9","64.00","Mona Passage, Dominican Republic","Sunday, May  9, 2010 18:11:53 UTC","18.4619","-68.3140"
"2.1","11.20","Hawaii region, Hawaii","Sunday, May  9, 2010 14:56:11 UTC","19.7255","-156.0283"
"2.3","12.90","Hawaii region, Hawaii","Saturday, May  8, 2010 22:21:46 UTC","20.0315","-155.3650"
"2.6","0.00","Hawaii region, Hawaii","Saturday, May  8, 2010 19:01:44 UTC","20.1390","-155.4528"
"1.7","39.00","Hawaii region, Hawaii","Saturday, May  8, 2010 16:17:50 UTC","19.2892","-154.9708"
"2.5","1.30","Hawaii region, Hawaii","Friday, May  7, 2010 23:36:20 UTC","19.6598","-156.3970"
"1.9","15.20","southern Idaho","Tuesday, May 11, 2010 16:48:48 UTC","44.6893","-114.2135"
"1.3","5.50","southern Idaho","Sunday, May  9, 2010 05:02:16 UTC","44.3065","-113.1563"
"4.6","126.30","Tajikistan","Thursday, May 13, 2010 04:36:20 UTC","38.3699","74.0039"
"4.6","122.30","Tajikistan","Tuesday, May 11, 2010 07:17:09 UTC","37.5461","71.9724"
"4.7","33.90","offshore Libertador O'Higgins, Chile","Sunday, May  9, 2010 23:05:27 UTC","-33.9236","-72.1070"
"4.9","28.70","offshore Libertador O'Higgins, Chile","Sunday, May  9, 2010 03:29:38 UTC","-33.9519","-71.9982"
"4.8","28.30","off the coast of Bio-Bio, Chile","Sunday, May  9, 2010 13:43:00 UTC","-36.6258","-74.6035"
"4.6","35.00","south of the Kermadec Islands","Sunday, May  9, 2010 13:11:38 UTC","-34.8890","-179.8673"
"5.0","53.50","Sulawesi, Indonesia","Wednesday, May 12, 2010 23:07:55 UTC","-1.3467","120.1041"
"4.9","35.00","Sulawesi, Indonesia","Sunday, May  9, 2010 11:38:50 UTC","-1.4045","119.2572"
"4.8","34.70","Sulawesi, Indonesia","Saturday, May  8, 2010 10:23:21 UTC","-0.7783","122.5191"
"5.6","35.00","Sulawesi, Indonesia","Saturday, May  8, 2010 05:39:30 UTC","-0.7152","122.5222"
"4.8","10.00","offshore Baja California Sur, Mexico","Sunday, May  9, 2010 10:42:52 UTC","27.5868","-115.1811"
