 time,mag,place
2011-03-14 19:42:01.010Z,4.3,"off the east coast of Honshu, Japan"
2011-03-14 19:34:13.700Z,4.7,"near the east coast of Honshu, Japan"
2011-03-14 19:32:34.110Z,4.4,"near the east coast of Honshu, Japan"
2011-03-14 19:31:36.550Z,4.6,"near the east coast of Honshu, Japan"
2011-03-14 19:29:23.770Z,4.9,"near the east coast of Honshu, Japan"
2011-03-14 19:28:28.690Z,5.1,"near the east coast of Honshu, Japan"
2011-03-14 19:27:19.830Z,4.2,"off the east coast of Honshu, Japan"
2011-03-14 19:12:56.260Z,4.5,"near the east coast of Honshu, Japan"
2011-03-14 19:11:36.120Z,4.4,"off the east coast of Honshu, Japan"
2011-03-14 19:07:22.820Z,4.5,"off the east coast of Honshu, Japan"
2011-03-14 19:04:49.660Z,4.6,"off the east coast of Honshu, Japan"
2011-03-14 19:04:13.950Z,4.8,"near the east coast of Honshu, Japan"
2011-03-14 18:58:28.140Z,4.2,"off the east coast of Honshu, Japan"
2011-03-14 18:55:52.380Z,4.4,"off the east coast of Honshu, Japan"
2011-03-14 18:49:15.460Z,4.4,"off the east coast of Honshu, Japan"
2011-03-14 18:41:01.470Z,5.4,"near the east coast of Honshu, Japan"
2011-03-14 18:40:09.980Z,4.7,"off the east coast of Honshu, Japan"
2011-03-14 18:35:36.730Z,4.6,"near the east coast of Honshu, Japan"
2011-03-14 18:34:59.300Z,4.5,"off the east coast of Honshu, Japan"
2011-03-14 18:11:00.880Z,4.5,"near the east coast of Honshu, Japan"
2011-03-14 18:01:34.480Z,5.4,"off the east coast of Honshu, Japan"
2011-03-14 17:59:41.080Z,5.6,"off the east coast of Honshu, Japan"
2011-03-14 17:49:57.380Z,4.6,"off the east coast of Honshu, Japan"
2011-03-14 17:26:06.220Z,4.8,"off the east coast of Honshu, Japan"
2011-03-14 17:14:44.810Z,4.8,"off the east coast of Honshu, Japan"
2011-03-14 17:11:18.040Z,4.4,"off the east coast of Honshu, Japan"
2011-03-14 16:50:13.930Z,4.1,"near the east coast of Honshu, Japan"
2011-03-14 16:47:47.760Z,4.2,"off the east coast of Honshu, Japan"
2011-03-14 16:24:42.410Z,4.2,"off the east coast of Honshu, Japan"
2011-03-14 16:23:02.670Z,4.7,"near the east coast of Honshu, Japan"
2011-03-14 16:14:35.080Z,4.3,"off the east coast of Honshu, Japan"
2011-03-14 16:11:33.620Z,4.6,"near the east coast of Honshu, Japan"
2011-03-14 16:08:24.670Z,4.2,"off the east coast of Honshu, Japan"
2011-03-14 15:59:44.950Z,4.3,"off the east coast of Honshu, Japan"
2011-03-14 15:56:08.660Z,4.6,"near the east coast of Honshu, Japan"
2011-03-14 15:50:17.210Z,4.4,"off the east coast of Honshu, Japan"
2011-03-14 15:50:02.770Z,4.5,"off the east coast of Honshu, Japan"
2011-03-14 15:46:26.290Z,4.5,"off the east coast of Honshu, Japan"
2011-03-14 15:46:01.750Z,4.2,"off the east coast of Honshu, Japan"
2011-03-14 15:39:05.850Z,4.4,"off the east coast of Honshu, Japan"
2011-03-14 15:30:01.150Z,4.5,"off the east coast of Honshu, Japan"
2011-03-14 15:23:52.600Z,4.9,"off the east coast of Honshu, Japan"
2011-03-14 15:22:56.610Z,4.4,"near the east coast of Honshu, Japan"
2011-03-14 15:11:11.970Z,4.7,"off the east coast of Honshu, Japan"
2011-03-14 15:09:23.450Z,4.4,"near the east coast of Honshu, Japan"
2011-03-14 15:03:49.030Z,4.5,"off the east coast of Honshu, Japan"
2011-03-14 15:03:05.670Z,4.4,"off the east coast of Honshu, Japan"
2011-03-14 15:02:20.340Z,4.5,"off the east coast of Honshu, Japan"
2011-03-14 15:00:45.720Z,4.8,"near the east coast of Honshu, Japan"
2011-03-14 14:55:02.260Z,4.1,"near the east coast of Honshu, Japan"
2011-03-14 14:53:02.040Z,4.8,"off the east coast of Honshu, Japan"
2011-03-14 14:51:39.210Z,4.8,"off the east coast of Honshu, Japan"
2011-03-14 14:50:56.150Z,5.2,"near the east coast of Honshu, Japan"
2011-03-14 14:47:02.190Z,4.2,"off the east coast of Honshu, Japan"
2011-03-14 14:39:24.200Z,4.3,"off the east coast of Honshu, Japan"
2011-03-14 14:34:55.820Z,4.2,"off the east coast of Honshu, Japan"
2011-03-14 14:22:38.840Z,5.1,"near the east coast of Honshu, Japan"
2011-03-14 14:16:06.460Z,4.2,"near the east coast of Honshu, Japan"
2011-03-14 14:11:54.600Z,4.4,"off the east coast of Honshu, Japan"
2011-03-14 14:07:58.930Z,4.2,"off the east coast of Honshu, Japan"
2011-03-14 13:57:03.070Z,4.6,"off the east coast of Honshu, Japan"
2011-03-14 13:53:10.210Z,4.7,"off the east coast of Honshu, Japan"
2011-03-14 13:35:46.860Z,4.2,"near the east coast of Honshu, Japan"
2011-03-14 13:32:58.820Z,4.7,"off the east coast of Honshu, Japan"
2011-03-14 13:20:06.670Z,4.5,"near the east coast of Honshu, Japan"
2011-03-14 13:15:43.040Z,4.6,"off the east coast of Honshu, Japan"
2011-03-14 13:02:10.570Z,4.5,"off the east coast of Honshu, Japan"
2011-03-14 13:00:48.350Z,4.3,"off the east coast of Honshu, Japan"
2011-03-14 12:54:55.600Z,4.1,"off the east coast of Honshu, Japan"
2011-03-14 12:51:28.940Z,4.1,"off the east coast of Honshu, Japan"
2011-03-14 12:48:15.490Z,4.2,"near the east coast of Honshu, Japan"
2011-03-14 12:45:27.920Z,4.8,"off the east coast of Honshu, Japan"
2011-03-14 12:39:28.630Z,4.3,"off the east coast of Honshu, Japan"
2011-03-14 12:34:41.670Z,4.2,"off the east coast of Honshu, Japan"
2011-03-14 12:32:39.010Z,4.2,"off the east coast of Honshu, Japan"
2011-03-14 12:28:56.390Z,4.3,"off the east coast of Honshu, Japan"
2011-03-14 12:17:45.760Z,4.2,"off the east coast of Honshu, Japan"
2011-03-14 12:09:07.340Z,4.2,"off the east coast of Honshu, Japan"
2011-03-14 12:04:28.660Z,4.6,"near the east coast of Honshu, Japan"
2011-03-14 11:48:36.230Z,4.5,"near the east coast of Honshu, Japan"
2011-03-14 11:34:09.740Z,4.7,"off the east coast of Honshu, Japan"
2011-03-14 11:29:29.870Z,4.3,"near the east coast of Honshu, Japan"
2011-03-14 11:27:22.510Z,4.6,"near the east coast of Honshu, Japan"
2011-03-14 11:06:29.220Z,4.8,"near the east coast of Honshu, Japan"
2011-03-14 11:00:59.840Z,4.3,"off the east coast of Honshu, Japan"
2011-03-14 10:49:52.820Z,4.4,"near the east coast of Honshu, Japan"
2011-03-14 10:42:41.820Z,4.7,"near the east coast of Honshu, Japan"
2011-03-14 10:34:53.270Z,4.9,"near the east coast of Honshu, Japan"
2011-03-14 10:29:07.050Z,4.9,"near the east coast of Honshu, Japan"
2011-03-14 10:28:39.080Z,5.1,"off the east coast of Honshu, Japan"
2011-03-14 10:27:55.350Z,4,"near the east coast of Honshu, Japan"
2011-03-14 10:21:36.950Z,4.4,"off the east coast of Honshu, Japan"
2011-03-14 10:08:55.230Z,4.8,"off the east coast of Honshu, Japan"
2011-03-14 09:41:37.030Z,4.1,"off the east coast of Honshu, Japan"
2011-03-14 09:38:49.760Z,4.8,"near the east coast of Honshu, Japan"
2011-03-14 09:24:18.080Z,4.5,"off the east coast of Honshu, Japan"
2011-03-14 09:23:20.240Z,4.7,"near the east coast of Honshu, Japan"
2011-03-14 09:21:01.160Z,4.3,"near the east coast of Honshu, Japan"
2011-03-14 09:07:49.850Z,5,"near the east coast of Honshu, Japan"
2011-03-14 09:02:02.050Z,4.5,"near the east coast of Honshu, Japan"
2011-03-14 08:58:19.720Z,4.8,"near the east coast of Honshu, Japan"
2011-03-14 08:57:23.860Z,4.4,"off the east coast of Honshu, Japan"
2011-03-14 08:56:07.720Z,4.4,"off the east coast of Honshu, Japan"
2011-03-14 08:53:58.320Z,4.3,"off the east coast of Honshu, Japan"
2011-03-14 08:52:16.420Z,4.3,"near the east coast of Honshu, Japan"
2011-03-14 08:51:35.480Z,4.3,"off the east coast of Honshu, Japan"
2011-03-14 08:45:16.970Z,4.4,"off the east coast of Honshu, Japan"
2011-03-14 08:40:32.070Z,4.1,"off the east coast of Honshu, Japan"
2011-03-14 08:23:58.380Z,4.6,"near the east coast of Honshu, Japan"
2011-03-14 08:18:58.570Z,4.1,"off the east coast of Honshu, Japan"
2011-03-14 08:14:53.020Z,4.2,"off the east coast of Honshu, Japan"
2011-03-14 08:13:44.350Z,4.1,"off the east coast of Honshu, Japan"
2011-03-14 08:08:45.390Z,4.3,"near the east coast of Honshu, Japan"
2011-03-14 07:57:30.330Z,4.3,"near the east coast of Honshu, Japan"
2011-03-14 07:45:07.980Z,4.1,"near the east coast of Honshu, Japan"
2011-03-14 07:41:17.480Z,4.3,"off the east coast of Honshu, Japan"
2011-03-14 07:38:32.770Z,4.4,"off the east coast of Honshu, Japan"
2011-03-14 07:32:46.160Z,4.5,"near the east coast of Honshu, Japan"
2011-03-14 07:30:31.150Z,4.6,"off the east coast of Honshu, Japan"
2011-03-14 07:25:11.580Z,5.2,"near the east coast of Honshu, Japan"
2011-03-14 07:13:56.710Z,4.3,"off the east coast of Honshu, Japan"
2011-03-14 07:10:05.780Z,4.5,"near the east coast of Honshu, Japan"
2011-03-14 07:03:30.780Z,5.2,"off the east coast of Honshu, Japan"
2011-03-14 07:00:14.940Z,5,"off the east coast of Honshu, Japan"
2011-03-14 06:55:18.500Z,4.7,"off the east coast of Honshu, Japan"
2011-03-14 06:52:25.130Z,5.2,"near the east coast of Honshu, Japan"
2011-03-14 06:46:58.690Z,5.1,"off the east coast of Honshu, Japan"
2011-03-14 06:43:55.820Z,5.2,"near the east coast of Honshu, Japan"
2011-03-14 06:41:33.160Z,4.4,"off the east coast of Honshu, Japan"
2011-03-14 06:27:27.280Z,5.2,"near the east coast of Honshu, Japan"
2011-03-14 06:18:32.300Z,5.3,"near the east coast of Honshu, Japan"
2011-03-14 06:17:49.690Z,4.7,"off the east coast of Honshu, Japan"
2011-03-14 06:12:36.060Z,6,"off the east coast of Honshu, Japan"
2011-03-14 06:07:30.140Z,4.5,"off the east coast of Honshu, Japan"
2011-03-14 06:02:42.840Z,4.7,"off the east coast of Honshu, Japan"
2011-03-14 05:53:23.950Z,4.8,"off the east coast of Honshu, Japan"
2011-03-14 05:50:39.410Z,4.5,"off the east coast of Honshu, Japan"
2011-03-14 05:49:11.100Z,4.7,"off the east coast of Honshu, Japan"
2011-03-14 05:42:14.640Z,4.8,"off the east coast of Honshu, Japan"
2011-03-14 05:37:18.270Z,4.2,"near the east coast of Honshu, Japan"
2011-03-14 05:27:12.010Z,4.7,"off the east coast of Honshu, Japan"
2011-03-14 05:24:03.380Z,4.4,"off the east coast of Honshu, Japan"
2011-03-14 05:23:01.260Z,4.6,"off the east coast of Honshu, Japan"
2011-03-14 05:19:02.770Z,4.8,"off the east coast of Honshu, Japan"
2011-03-14 05:14:26.300Z,4.3,"near the east coast of Honshu, Japan"
2011-03-14 05:11:09.470Z,4.3,"off the east coast of Honshu, Japan"
2011-03-14 05:09:39.920Z,4.5,"off the east coast of Honshu, Japan"
2011-03-14 04:59:41.950Z,4.5,"off the east coast of Honshu, Japan"
2011-03-14 04:57:54.330Z,5,"off the east coast of Honshu, Japan"
2011-03-14 04:56:22.890Z,4.7,"off the east coast of Honshu, Japan"
2011-03-14 04:48:23.470Z,4.9,"off the east coast of Honshu, Japan"
2011-03-14 04:45:37.800Z,4.8,"near the east coast of Honshu, Japan"
2011-03-14 04:44:10.820Z,4.3,"off the east coast of Honshu, Japan"
2011-03-14 04:38:02.710Z,4.2,"off the east coast of Honshu, Japan"
2011-03-14 04:34:44.050Z,4.4,"off the east coast of Honshu, Japan"
2011-03-14 04:26:18.620Z,4.5,"off the east coast of Honshu, Japan"
2011-03-14 04:20:05.820Z,4.5,"off the east coast of Honshu, Japan"
2011-03-14 03:56:40.090Z,4.5,"off the east coast of Honshu, Japan"
2011-03-14 03:50:03.010Z,4.3,"off the east coast of Honshu, Japan"
2011-03-14 03:39:30.280Z,4.6,"near the east coast of Honshu, Japan"
2011-03-14 03:24:42.870Z,4.6,"off the east coast of Honshu, Japan"
2011-03-14 03:20:41.720Z,5.2,"near the east coast of Honshu, Japan"
2011-03-14 03:18:46.290Z,5.2,"off the east coast of Honshu, Japan"
2011-03-14 03:15:50.490Z,5.4,"off the east coast of Honshu, Japan"
2011-03-14 03:10:07.860Z,4.9,"near the east coast of Honshu, Japan"
2011-03-14 03:09:55.410Z,4.8,"eastern Honshu, Japan"
2011-03-14 03:02:20.960Z,4.6,"off the east coast of Honshu, Japan"
2011-03-14 03:01:47.190Z,4.5,"near the east coast of Honshu, Japan"
2011-03-14 02:29:58.880Z,4.3,"off the east coast of Honshu, Japan"
2011-03-14 02:26:27.720Z,4.4,"near the east coast of Honshu, Japan"
2011-03-14 02:16:54.660Z,4.4,"off the east coast of Honshu, Japan"
2011-03-14 02:11:28.970Z,4.6,"near the east coast of Honshu, Japan"
2011-03-14 02:05:02.330Z,5.2,"off the east coast of Honshu, Japan"
2011-03-14 02:04:37.590Z,4.6,"off the east coast of Honshu, Japan"
2011-03-14 01:57:55.000Z,5.1,"off the east coast of Honshu, Japan"
2011-03-14 01:56:17.800Z,4.4,"off the east coast of Honshu, Japan"
2011-03-14 01:44:12.840Z,4.5,"off the east coast of Honshu, Japan"
2011-03-14 01:42:56.230Z,4.6,"off the east coast of Honshu, Japan"
2011-03-14 01:40:20.780Z,4.9,"off the east coast of Honshu, Japan"
2011-03-14 01:38:07.690Z,4,"near the east coast of Honshu, Japan"
2011-03-14 01:34:35.140Z,4.7,"off the east coast of Honshu, Japan"
2011-03-14 01:27:51.880Z,4.2,"off the east coast of Honshu, Japan"
2011-03-14 01:23:23.390Z,4.2,"off the east coast of Honshu, Japan"
2011-03-14 01:13:11.100Z,4.5,"near the east coast of Honshu, Japan"
2011-03-14 01:04:45.880Z,4.7,"off the east coast of Honshu, Japan"
2011-03-14 01:02:38.560Z,5.5,"near the east coast of Honshu, Japan"
2011-03-14 01:01:05.740Z,4.6,"off the east coast of Honshu, Japan"
2011-03-14 00:55:48.650Z,4.3,"near the east coast of Honshu, Japan"
2011-03-14 00:54:06.860Z,4.2,"near the east coast of Honshu, Japan"
2011-03-14 00:40:17.460Z,4.6,"off the east coast of Honshu, Japan"
2011-03-14 00:32:35.200Z,4.4,"off the east coast of Honshu, Japan"
2011-03-14 00:22:47.090Z,5,"near the east coast of Honshu, Japan"
2011-03-14 00:19:50.240Z,4.2,"off the east coast of Honshu, Japan"
2011-03-14 00:15:29.700Z,4.7,"near the east coast of Honshu, Japan"
2011-03-14 00:13:33.980Z,4.8,"off the east coast of Honshu, Japan"
2011-03-14 00:13:32.080Z,4.9,"off the east coast of Honshu, Japan"
2011-03-14 00:07:53.170Z,4.8,"off the east coast of Honshu, Japan"
2011-03-13 23:58:28.510Z,4.2,"off the east coast of Honshu, Japan"
2011-03-13 23:53:46.390Z,5,"near the east coast of Honshu, Japan"
2011-03-13 23:49:06.660Z,4,"off the east coast of Honshu, Japan"
2011-03-13 23:42:26.520Z,4.3,"off the east coast of Honshu, Japan"
2011-03-13 23:41:27.900Z,4.7,"near the east coast of Honshu, Japan"
2011-03-13 23:40:27.430Z,4.3,"near the east coast of Honshu, Japan"
2011-03-13 23:38:06.010Z,4,"near the east coast of Honshu, Japan"
2011-03-13 23:35:39.850Z,4.6,"off the east coast of Honshu, Japan"
2011-03-13 23:35:17.340Z,4.3,"near the east coast of Honshu, Japan"
2011-03-13 23:33:15.700Z,4.2,"near the east coast of Honshu, Japan"
2011-03-13 23:29:38.660Z,4.4,"off the east coast of Honshu, Japan"
2011-03-13 23:29:05.940Z,4,"off the east coast of Honshu, Japan"
2011-03-13 23:24:49.850Z,4.4,"off the east coast of Honshu, Japan"
2011-03-13 23:24:37.500Z,4.1,"off the east coast of Honshu, Japan"
2011-03-13 23:16:48.220Z,4.4,"off the east coast of Honshu, Japan"
2011-03-13 23:16:32.240Z,4.9,"off the east coast of Honshu, Japan"
2011-03-13 23:15:44.690Z,4.1,"near the east coast of Honshu, Japan"
2011-03-13 23:10:32.040Z,4.1,"off the east coast of Honshu, Japan"
2011-03-13 23:06:20.010Z,4.4,"near the east coast of Honshu, Japan"
2011-03-13 22:56:32.880Z,4.4,"near the east coast of Honshu, Japan"
2011-03-13 22:49:35.970Z,4.7,"off the east coast of Honshu, Japan"
2011-03-13 22:45:28.280Z,4.9,"off the east coast of Honshu, Japan"
2011-03-13 22:42:14.610Z,4,"off the east coast of Honshu, Japan"
2011-03-13 22:38:20.530Z,4.7,"off the east coast of Honshu, Japan"
2011-03-13 22:35:59.870Z,4.2,"near the east coast of Honshu, Japan"
2011-03-13 22:26:04.670Z,5,"near the east coast of Honshu, Japan"
2011-03-13 22:23:58.270Z,4.7,"off the east coast of Honshu, Japan"
2011-03-13 22:20:18.100Z,5.2,"near the east coast of Honshu, Japan"
2011-03-13 22:16:33.080Z,4.8,"near the east coast of Honshu, Japan"
2011-03-13 22:12:57.220Z,4.7,"near the east coast of Honshu, Japan"
2011-03-13 22:04:41.010Z,4.9,"off the east coast of Honshu, Japan"
2011-03-13 21:57:02.700Z,4.2,"near the east coast of Honshu, Japan"
2011-03-13 21:54:14.940Z,4.4,"off the east coast of Honshu, Japan"
2011-03-13 21:52:57.900Z,4.6,"near the east coast of Honshu, Japan"
2011-03-13 21:49:13.810Z,4.3,"near the east coast of Honshu, Japan"
2011-03-13 21:46:32.700Z,4.4,"off the east coast of Honshu, Japan"
2011-03-13 21:40:18.200Z,4.2,"off the east coast of Honshu, Japan"
2011-03-13 21:37:45.770Z,4.6,"off the east coast of Honshu, Japan"
2011-03-13 21:32:06.130Z,4.8,"off the east coast of Honshu, Japan"
2011-03-13 21:27:20.450Z,4.7,"off the east coast of Honshu, Japan"
2011-03-13 21:21:06.190Z,4.8,"off the east coast of Honshu, Japan"
2011-03-13 21:17:22.930Z,4.7,"near the east coast of Honshu, Japan"
2011-03-13 21:16:01.050Z,4.9,"off the east coast of Honshu, Japan"
2011-03-13 21:13:39.000Z,4.7,"off the east coast of Honshu, Japan"
2011-03-13 21:02:00.550Z,4.7,"near the east coast of Honshu, Japan"
2011-03-13 20:58:41.570Z,4.8,"off the east coast of Honshu, Japan"
2011-03-13 20:57:41.050Z,4.6,"near the east coast of Honshu, Japan"
2011-03-13 20:51:40.500Z,4.5,"off the east coast of Honshu, Japan"
2011-03-13 20:51:19.050Z,4.5,"off the east coast of Honshu, Japan"
2011-03-13 20:47:24.070Z,4.3,"off the east coast of Honshu, Japan"
2011-03-13 20:44:31.630Z,4.3,"off the east coast of Honshu, Japan"
2011-03-13 20:35:14.180Z,4.8,"off the east coast of Honshu, Japan"
2011-03-13 20:32:21.540Z,4.1,"off the east coast of Honshu, Japan"
2011-03-13 20:30:58.910Z,4.1,"off the east coast of Honshu, Japan"
2011-03-13 20:23:38.620Z,4,"near the east coast of Honshu, Japan"
2011-03-13 20:13:41.730Z,4.8,"off the east coast of Honshu, Japan"
2011-03-13 19:59:50.090Z,5.2,"near the east coast of Honshu, Japan"
2011-03-13 19:57:57.230Z,4.4,"near the east coast of Honshu, Japan"
2011-03-13 19:54:16.100Z,4,"off the east coast of Honshu, Japan"
2011-03-13 19:52:36.870Z,4.1,"off the east coast of Honshu, Japan"
2011-03-13 19:46:27.630Z,4.9,"off the east coast of Honshu, Japan"
2011-03-13 19:41:25.720Z,4,"near the east coast of Honshu, Japan"
2011-03-13 19:38:13.890Z,4.9,"off the east coast of Honshu, Japan"
2011-03-13 19:34:47.240Z,4.8,"off the east coast of Honshu, Japan"
2011-03-13 19:32:55.400Z,4.1,"off the east coast of Honshu, Japan"
2011-03-13 19:16:41.750Z,4.9,"near the east coast of Honshu, Japan"
2011-03-13 19:10:31.500Z,4.3,"off the east coast of Honshu, Japan"
2011-03-13 19:07:15.460Z,4.6,"off the east coast of Honshu, Japan"
2011-03-13 18:59:16.150Z,4.7,"near the east coast of Honshu, Japan"
2011-03-13 18:56:00.340Z,4.8,"near the east coast of Honshu, Japan"
2011-03-13 18:49:32.710Z,4.8,"near the east coast of Honshu, Japan"
2011-03-13 18:45:15.400Z,4.8,"near the east coast of Honshu, Japan"
2011-03-13 18:44:11.400Z,4.6,"near the east coast of Honshu, Japan"
2011-03-13 18:40:25.440Z,4.5,"off the east coast of Honshu, Japan"
2011-03-13 18:03:21.180Z,4.6,"near the east coast of Honshu, Japan"
2011-03-13 17:55:21.600Z,5.6,"near the east coast of Honshu, Japan"
2011-03-13 17:53:41.690Z,4.2,"off the east coast of Honshu, Japan"
2011-03-13 17:51:45.900Z,4.2,"off the east coast of Honshu, Japan"
2011-03-13 17:50:07.450Z,4.7,"near the east coast of Honshu, Japan"
2011-03-13 17:44:31.200Z,4.9,"off the east coast of Honshu, Japan"
2011-03-13 17:40:30.060Z,5,"off the east coast of Honshu, Japan"
2011-03-13 17:40:04.390Z,4.8,"near the east coast of Honshu, Japan"
2011-03-13 17:33:43.820Z,4,"off the east coast of Honshu, Japan"
2011-03-13 17:29:10.940Z,4.8,"near the east coast of Honshu, Japan"
2011-03-13 17:20:19.680Z,4.8,"off the east coast of Honshu, Japan"
2011-03-13 17:14:34.930Z,4.1,"near the east coast of Honshu, Japan"
2011-03-13 17:07:36.670Z,4.6,"off the east coast of Honshu, Japan"
2011-03-13 17:05:58.810Z,4.9,"off the east coast of Honshu, Japan"
2011-03-13 17:04:01.430Z,5.1,"off the east coast of Honshu, Japan"
2011-03-13 17:01:30.180Z,5.1,"near the east coast of Honshu, Japan"
2011-03-13 16:57:21.780Z,4.6,"off the east coast of Honshu, Japan"
2011-03-13 16:53:00.990Z,4.3,"off the east coast of Honshu, Japan"
2011-03-13 16:47:58.960Z,4.4,"off the east coast of Honshu, Japan"
2011-03-13 16:47:54.740Z,4.6,"near the east coast of Honshu, Japan"
2011-03-13 16:47:03.170Z,4.2,"near the east coast of Honshu, Japan"
2011-03-13 16:44:59.040Z,4.7,"near the east coast of Honshu, Japan"
2011-03-13 16:41:36.880Z,4.2,"near the east coast of Honshu, Japan"
2011-03-13 16:39:45.830Z,4.5,"off the east coast of Honshu, Japan"
2011-03-13 16:34:52.220Z,4.6,"off the east coast of Honshu, Japan"
2011-03-13 16:16:00.780Z,4.8,"near the east coast of Honshu, Japan"
2011-03-13 16:10:31.780Z,4,"near the east coast of Honshu, Japan"
2011-03-13 16:07:18.950Z,4.4,"off the east coast of Honshu, Japan"
2011-03-13 16:04:43.230Z,4.6,"near the east coast of Honshu, Japan"
2011-03-13 15:56:20.630Z,4.4,"off the east coast of Honshu, Japan"
